Date,City,PM2.5,PM10,SO2,NO2,CO,NO,O3,NH3,AQI,AQI_Bucket
2/24/2023 10:39,Tangail,197.68,234.6,7.99,11.82,1108.17,1.44,123.02,30.4,5,
2/24/2023 10:39,Bogra,177.51,209.52,3.55,10.8,1134.87,1.84,97.28,23.56,5,
2/24/2023 10:39,Joypurhat,133.53,152.83,2.8,9.43,1001.36,1.87,90.84,13.43,5,
2/24/2023 10:39,Naogaon,188.76,217.68,4.83,7.2,1094.82,1.02,118.73,30.15,5,
2/24/2023 10:39,Natore,154.29,186.68,6.62,6.68,921.25,0.75,98.71,28.63,5,
2/24/2023 10:39,Nawabganj,167.3,187.53,14.9,11.14,1094.82,2.18,98.71,25.84,5,
2/24/2023 10:39,Pabna,259.52,301.1,17.88,13.37,1415.25,1.29,154.5,18.75,5,
2/24/2023 10:39,Rajshahi,182.61,222.33,18.84,26.73,1241.68,3.63,100.14,25.33,5,
2/24/2023 10:39,Sirajgonj,180.86,215.71,7.75,13.54,1028.06,1.7,123.02,35.97,5,
2/24/2023 10:39,Dinajpur,47.6,58.27,1.91,2.59,787.74,0.4,85.83,9.12,3,
2/24/2023 10:39,Gaibandha,107.88,124.52,2.92,2.87,667.57,0.42,94.41,11.15,5,
2/24/2023 10:39,Kurigram,59.84,70.36,3.31,2.23,654.22,0.3,97.28,8.11,4,
2/24/2023 10:40,Lalmonirhat,36.67,44.8,2.98,2.34,687.6,0.35,86.55,8.11,3,
2/24/2023 10:40,Nilphamari,39.34,48.04,2.5,2.4,741.01,0.36,85.83,8.36,3,
2/24/2023 10:40,Panchagarh,59.65,66.12,3.19,2.44,767.71,0.32,103,8.04,4,
2/24/2023 10:40,Rangpur,53.2,64.13,2.5,2.51,727.65,0.38,87.26,9.12,4,
2/24/2023 10:40,Thakurgaon,45.04,52.24,2.15,2.57,754.36,0.39,90.84,8.87,3,
2/24/2023 10:40,Barguna,82.11,98.79,3.01,0.85,353.81,0.1,94.41,0.25,5,
2/24/2023 10:40,Barisal,65.07,80.1,2.15,2.06,393.87,0.22,87.98,3.93,4,
2/24/2023 10:40,Bhola,81.8,98.66,2.12,0.37,370.5,0.04,110.15,0,5,
2/24/2023 10:40,Jhalokati,73.54,90.54,2.59,2.1,383.85,0.19,94.41,2.5,4,
2/24/2023 10:40,Patuakhali,83.58,100.18,3.01,1.25,377.18,0.12,103,1.57,5,
2/24/2023 10:40,Pirojpur,81.41,99.4,5.13,2.66,380.52,0.23,104.43,1.05,5,
2/24/2023 10:40,Bandarban,94.25,104.33,1.85,0.93,410.56,0.12,108.72,0.42,5,
2/24/2023 10:40,Brahmanbaria,61.47,74.85,7.87,10.71,440.6,0.87,88.69,3.29,4,
2/24/2023 10:40,Chandpur,66.35,80.92,2.74,1.2,400.54,0.11,117.3,2.28,4,
2/24/2023 10:40,Chittagong,114.05,130.03,32.9,24.68,654.22,4.75,104.43,0.77,5,
2/24/2023 10:40,Comilla,69.25,85.28,2.71,1.99,427.25,0.11,111.58,4.05,4,
2/24/2023 10:40,CoxBazar,98.34,109.66,1.39,1.5,433.92,0.16,121.59,0.17,5,
2/24/2023 10:40,Feni,67.66,81.79,1.89,1.39,397.21,0.13,100.14,2.69,4,
2/24/2023 10:40,Khagrachari,69.51,78.59,2.8,1.78,410.56,0.12,90.12,0,4,
2/24/2023 10:40,Lakshmipur,63.94,77.98,1.62,1.15,387.19,0.14,98.71,2.6,4,
2/24/2023 10:40,Noakhali,68.17,83.25,1.49,0.99,390.53,0.09,97.28,2.28,4,
2/24/2023 10:40,Rangamati,100.92,111.68,1.18,0.19,383.85,0.02,85.83,0,5,
2/24/2023 10:40,Habiganj,75.3,82.45,2.44,7.8,534.06,0.4,40.77,3.74,5,
2/24/2023 10:40,Maulvibazar,67.36,74.79,2.15,4.03,467.3,0.01,65.8,1.58,4,
2/24/2023 10:40,Sunamganj,49.65,55.49,2.56,3.38,440.6,0.13,70.81,1.35,3,
2/24/2023 10:40,Sylhet,54.66,59.19,1.54,5.01,487.33,0.22,62.94,2.44,4,
2/24/2023 10:40,Bagerhat,80.71,98.57,7.63,6.26,447.27,0.68,98.71,2.72,5,
2/24/2023 10:40,Chuadanga,200.44,236.03,16.93,5.48,1081.47,0.52,131.61,13.05,5,
2/24/2023 10:40,Jessore,108.72,126.35,17.64,11.14,687.6,1.5,114.44,3.2,5,
2/24/2023 10:40,Jhenaidah,146.76,173.4,12.04,7.97,854.49,0.94,120.16,10.01,5,
2/24/2023 10:40,Khulna,83.65,99.02,12.16,7.28,554.09,0.96,95.84,2.19,5,
2/24/2023 10:40,Kushtia,267.86,313,16.45,9.17,1441.96,0.89,140.19,13.55,5,
2/24/2023 10:40,Magura,135.81,158.73,12.28,14.91,894.55,2.18,104.43,6.9,5,
2/24/2023 10:40,Meherpur,223.92,264.46,18.84,8.82,1268.39,0.87,140.19,18.49,5,
2/24/2023 10:40,Narail,97.47,113.7,14.78,8.91,620.84,1.16,103,2.76,5,
2/24/2023 10:40,Satkhira,76.9,95.9,34.33,13.2,440.6,2.32,91.55,1.19,5,
2/24/2023 16:31,Dhaka,129.52,155.83,13.59,9,574.11,0.27,165.94,7.47,5,
2/24/2023 16:31,Faridpur,169.7,197.15,18.12,8.05,667.57,0.29,180.24,13.81,5,
2/24/2023 16:31,Gazipur,132.42,158.69,12.04,5.27,574.11,0.23,145.91,12.92,5,
2/24/2023 16:31,Gopalganj,159.81,177.73,23.37,4.63,747.68,0.28,217.44,18.75,5,
2/24/2023 16:31,Jamalpur,95.4,109,24.8,6.08,560.76,0.48,181.68,13.68,5,
2/24/2023 16:31,Kishoreganj,95.03,109.15,8.46,4.5,547.41,0.17,143.05,9.75,5,
2/24/2023 16:31,Madaripur,125.5,147.85,9.3,6.26,507.36,0.24,143.05,10.39,5,
2/24/2023 16:31,Manikganj,146.26,175.31,15.14,4.54,620.84,0.14,161.65,15.33,5,
2/24/2023 16:31,Munshiganj,122.08,151,10.13,8.91,614.17,0.39,127.32,10.77,5,
2/24/2023 16:31,Mymensingh,120.48,140.74,4.11,3.56,627.52,0.17,161.65,12.29,5,
2/24/2023 16:31,Narayanganj,158.27,187.68,18.6,51.41,1508.71,3.27,114.44,14.82,5,
2/24/2023 16:31,Narsingdi,125.38,152.05,9.78,4.41,554.09,0.18,153.07,12.92,5,
2/24/2023 16:31,Netrokona,49.46,55.14,2.03,4.67,520.71,0.48,82.97,8.74,3,
2/24/2023 16:31,Rajbari,136.27,162.67,17.88,4.71,574.11,0.2,183.11,10.13,5,
2/24/2023 16:31,Shariatpur,109.25,126.94,8.58,2.14,447.27,0.07,170.23,0.93,5,
2/24/2023 16:31,Sherpur,109.66,126.87,3.22,4.37,614.17,0.23,148.77,11.4,5,
2/24/2023 16:31,Tangail,100.4,119.73,6.91,4.41,500.68,0.23,174.52,12.29,5,
2/24/2023 16:31,Bogra,132.05,150.89,9.42,6.86,660.9,0.52,158.79,20.01,5,
2/24/2023 16:31,Joypurhat,138.68,155.31,11.33,5.48,660.9,0.35,185.97,14.44,5,
2/24/2023 16:31,Naogaon,173.13,192.89,41.49,4.76,700.95,0.22,228.88,15.07,5,
2/24/2023 16:31,Natore,113.37,130.8,12.64,4.37,527.38,0.3,154.5,15.83,5,
2/24/2023 16:31,Nawabganj,165.21,180.06,33.38,6.77,734.33,0.51,208.86,15.83,5,
2/24/2023 16:32,Pabna,95.28,114.15,7.27,6.34,527.38,0.39,150.2,15.83,5,
2/24/2023 16:32,Rajshahi,119.61,143.02,14.42,10.11,594.14,0.63,181.68,13.81,5,
2/24/2023 16:32,Sirajgonj,91,108.55,5.96,4.33,487.33,0.28,144.48,16.72,5,
2/24/2023 16:32,Dinajpur,104.59,118.46,6.32,4.2,674.25,0.36,133.04,16.21,5,
2/24/2023 16:32,Gaibandha,134.14,153.13,6.97,4.03,667.57,0.23,168.8,29.39,5,
2/24/2023 16:32,Kurigram,114.27,132.2,4.65,3.26,640.87,0.19,154.5,17.73,5,
2/24/2023 16:32,Lalmonirhat,89.75,105.02,3.87,2.19,614.17,0.15,134.47,13.68,5,
2/24/2023 16:32,Nilphamari,99.1,114.28,4.53,3.09,667.57,0.24,127.32,18.75,5,
2/24/2023 16:32,Panchagarh,90.37,102.85,4.71,4.8,707.63,0.41,114.44,14.57,5,
2/24/2023 16:32,Rangpur,109.41,125.67,4.65,2.83,667.57,0.2,141.62,16.97,5,
2/24/2023 16:32,Thakurgaon,91.86,105.06,5.07,2.79,634.19,0.23,120.16,16.47,5,
2/24/2023 16:32,Barguna,78.9,97.82,1.68,0.65,360.49,0.04,91.55,1.63,5,
2/24/2023 16:32,Barisal,85.99,104.46,4.71,3.26,467.3,0.18,105.86,12.79,5,
2/24/2023 16:32,Bhola,75.31,92.14,1.88,0.45,353.81,0.02,103,1.14,5,
2/24/2023 16:32,Jhalokati,83.18,98.6,4.35,1.97,400.54,0.11,121.59,5.64,5,
2/24/2023 16:32,Patuakhali,86.16,101.75,4.83,1.65,383.85,0.1,118.73,6.4,5,
2/24/2023 16:32,Pirojpur,81.98,96.16,6.62,3.47,390.53,0.19,138.76,2.41,5,
2/24/2023 16:32,Bandarban,87.16,98.42,5.19,2.49,417.23,0.15,140.19,2,5,
2/24/2023 16:32,Brahmanbaria,130.27,151.02,26.23,13.54,580.79,0.52,163.08,10.64,5,
2/24/2023 16:32,Chandpur,99.21,116.4,5.13,1.95,453.95,0.07,151.63,4.75,5,
2/24/2023 16:32,Chittagong,80.55,97.92,7.15,14.57,520.71,1.33,118.73,4.18,5,
2/24/2023 16:32,Comilla,103.48,121.12,5.9,2.91,480.65,0.1,153.07,6.59,5,
2/24/2023 16:32,CoxBazar,78.88,91.59,1.19,0.74,367.17,0.07,97.28,0,5,
2/24/2023 16:32,Feni,65.75,79.35,3.22,2.08,403.88,0.11,111.58,6.08,4,
2/24/2023 16:32,Khagrachari,52.73,62.32,2.35,1.27,370.5,0.07,105.86,2.5,4,
2/24/2023 16:32,Lakshmipur,66.1,79.7,3.19,1.5,400.54,0.08,120.16,5.83,4,
2/24/2023 16:32,Noakhali,63.51,76.6,3.25,2.01,413.9,0.13,105.86,7.54,4,
2/24/2023 16:32,Rangamati,80.31,89.88,3.46,0.61,350.48,0.04,88.69,0.22,5,
2/24/2023 16:32,Habiganj,55.14,61.81,3.19,4.37,494,0.2,104.43,7.09,4,
2/24/2023 16:32,Maulvibazar,67.34,78.99,4.47,7.88,494,0.4,114.44,9.12,4,
2/24/2023 16:32,Sunamganj,44.53,50.64,1.64,3.3,440.6,0.49,65.09,5.57,3,
2/24/2023 16:32,Sylhet,39.75,46.01,2,12.51,560.76,0.99,115.87,11.4,3,
2/24/2023 16:32,Bagerhat,110.74,127.48,10.37,8.4,507.36,0.31,181.68,3.26,5,
2/24/2023 16:32,Chuadanga,112.42,134.28,25.03,4.71,507.36,0.24,164.51,15.07,5,
2/24/2023 16:32,Jessore,149.24,175.15,17.17,8.05,620.84,0.34,171.66,12.03,5,
2/24/2023 16:32,Jhenaidah,124.5,149.74,17.41,2.87,514.03,0.13,180.24,9.12,5,
2/24/2023 16:32,Khulna,137.03,156.32,13.71,5.1,547.41,0.19,188.83,4.18,5,
2/24/2023 16:32,Kushtia,105.01,126.6,15.26,6.6,514.03,0.39,147.34,15.07,5,
2/24/2023 16:32,Magura,150.5,178.64,18.12,8.4,614.17,0.37,174.52,14.82,5,
2/24/2023 16:32,Meherpur,100.18,119.32,21.22,3.17,473.98,0.14,197.41,7.03,5,
2/24/2023 16:32,Narail,151.34,175.78,14.78,9.94,640.87,0.41,167.37,12.16,5,
2/24/2023 16:32,Satkhira,107.9,132.13,25.75,6.26,453.95,0.3,141.62,2.98,5,
2/24/2023 21:41,Dhaka,235.25,322.77,7.75,101.45,2696.99,4.3,1.23,55.73,5,
2/24/2023 21:41,Faridpur,196.18,249.35,4.83,35.64,1201.63,0,24.68,47.12,5,
2/24/2023 21:42,Gazipur,147.81,183.38,3.67,14.91,934.6,0,56.51,20.77,5,
2/24/2023 21:42,Gopalganj,145.49,187.14,13.83,30.5,1308.44,0,48.64,48.64,5,
2/24/2023 21:42,Jamalpur,225.7,279.82,20.5,42.5,1895.91,0,45.78,44.58,5,
2/24/2023 21:42,Kishoreganj,48.74,58.44,1.07,5.36,580.79,0,52.21,5.32,3,
2/24/2023 21:42,Madaripur,144.74,181.78,3.79,21.25,1001.36,0,46.49,34.96,5,
2/24/2023 21:42,Manikganj,189.92,268.93,11.33,26.39,1255.04,0,58.65,108.42,5,
2/24/2023 21:42,Munshiganj,188.23,270.49,10.97,38.39,1708.98,0,52.21,47.12,5,
2/24/2023 21:42,Mymensingh,61.94,73.99,1.74,18.34,774.38,0,49.35,5.76,4,
2/24/2023 21:42,Narayanganj,511.19,636.4,20.5,112.41,8331.3,141.26,0,64.34,5,
2/24/2023 21:42,Narsingdi,135.15,164.78,5.19,9.51,821.11,0,71.53,13.43,5,
2/24/2023 21:42,Netrokona,56.63,66.79,1.12,8.48,627.52,0,35.76,6.59,4,
2/24/2023 21:42,Rajbari,126.28,155.96,4.65,14.05,867.84,0,70.1,32.93,5,
2/24/2023 21:42,Shariatpur,123.34,154.55,4.65,19.71,894.55,0,81.54,24.57,5,
2/24/2023 21:42,Sherpur,69.44,80.47,1.24,7.28,627.52,0,49.35,5.57,4,
2/24/2023 21:42,Tangail,123.82,148.01,4.83,12.85,787.74,0,87.26,23.56,5,
2/24/2023 21:42,Bogra,213.66,241.34,14.9,21.94,1188.28,0,97.28,31.92,5,
2/24/2023 21:42,Joypurhat,233.55,263.44,19.55,23.31,1281.74,0,111.58,32.42,5,
2/24/2023 21:42,Naogaon,229.72,255.48,32.9,6.6,907.9,0,178.81,22.29,5,
2/24/2023 21:42,Natore,228.49,260.83,14.31,21.76,1161.58,0,97.28,31.92,5,
2/24/2023 21:42,Nawabganj,69.05,89.57,13.47,15.25,774.38,0,88.69,27.87,4,
2/24/2023 21:42,Pabna,156.1,194.31,5.42,22.96,1068.12,0,44.35,38,5,
2/24/2023 21:42,Rajshahi,205.98,237.86,21.22,15.42,961.3,0,113.01,29.64,5,
2/24/2023 21:42,Sirajgonj,151.17,192.52,3.19,24.33,1108.17,0,31.11,43.06,5,
2/24/2023 21:42,Dinajpur,156.66,204.59,2.65,17.48,1108.17,0.01,22.71,47.62,5,
2/24/2023 21:42,Gaibandha,147.64,175.64,3.64,9.68,988.01,0,79.39,40.53,5,
2/24/2023 21:42,Kurigram,77.73,90.73,4.35,6.94,747.68,0,101.57,16.09,5,
2/24/2023 21:42,Lalmonirhat,104.59,122.56,6.68,15.42,1054.76,0,90.12,17.23,5,
2/24/2023 21:42,Nilphamari,125.81,166.72,2.77,14.57,1094.82,0,38.62,33.44,5,
2/24/2023 21:42,Panchagarh,117.28,136.79,3.58,18.17,1121.52,0,56.51,19.51,5,
2/24/2023 21:42,Rangpur,106.37,126.77,3.93,10.2,974.66,0,82.97,16.72,5,
2/24/2023 21:42,Thakurgaon,121.26,146.34,2.95,17.48,1094.82,0,42.56,28.88,5,
2/24/2023 21:42,Barguna,77.2,95.37,0.86,1.52,370.5,0,66.52,3.61,5,
2/24/2023 21:42,Barisal,93.65,118.15,2.59,7.54,567.44,0,45.06,11.65,5,
2/24/2023 21:42,Bhola,81.42,97.98,0.89,1.46,393.87,0,89.41,3.29,5,
2/24/2023 21:42,Jhalokati,82.87,102.02,1.25,3.51,420.57,0,54.36,5.45,5,
2/24/2023 21:42,Patuakhali,84.21,103.17,1.65,4.11,447.27,0,71.53,6.33,5,
2/24/2023 21:42,Pirojpur,81.06,100.34,1.77,4.2,387.19,0,51.5,3.64,5,
2/24/2023 21:42,Bandarban,92.59,113.99,0.92,8.14,494,0.01,21.28,7.92,5,
2/24/2023 21:42,Brahmanbaria,169.23,204.31,4.53,25.71,1148.22,0,41.49,10.64,5,
2/24/2023 21:42,Chandpur,140.2,187.78,5.36,19.54,1214.98,0,43.63,67.89,5,
2/24/2023 21:42,Chittagong,100.4,131.46,3.4,35.3,881.2,0.09,27.54,14.06,5,
2/24/2023 21:42,Comilla,169.19,223.13,4.95,28.79,1388.55,0.01,23.6,59.78,5,
2/24/2023 21:42,CoxBazar,83.49,98.01,0.92,6,453.95,0,60.8,4.37,5,
2/24/2023 21:42,Feni,118.53,173.94,3.7,28.1,1214.98,0.37,7.69,50.16,5,
2/24/2023 21:42,Khagrachari,71.33,87.46,1.18,5.18,467.3,0,27.54,10.01,4,
2/24/2023 21:42,Lakshmipur,107.45,139.49,1.8,9.34,787.74,0,37.55,17.73,5,
2/24/2023 21:42,Noakhali,121.14,157.51,5.36,15.08,1014.71,0,40.77,69.92,5,
2/24/2023 21:42,Rangamati,71.15,84.27,0.42,1.39,337.12,0,14.13,2.63,4,
2/24/2023 21:42,Habiganj,57.62,69.49,2.03,7.54,647.54,0,53.64,4.69,4,
2/24/2023 21:42,Maulvibazar,74.48,97.51,1.04,22.62,881.2,0.19,7.42,5.76,4,
2/24/2023 21:42,Sunamganj,57.69,70.82,1.18,9.77,514.03,0,26.46,12.29,4,
2/24/2023 21:42,Sylhet,54.66,64.94,1.52,16.45,821.11,0.03,17.88,9.75,4,
2/24/2023 21:42,Bagerhat,83.33,103.5,3.58,8.82,460.63,0,52.93,6.65,5,
2/24/2023 21:42,Chuadanga,174.54,212.63,14.78,19.54,1121.52,0,62.23,45.09,5,
2/24/2023 21:42,Jessore,197.53,244.2,9.66,24.33,1174.93,0,64.37,51.17,5,
2/24/2023 21:42,Jhenaidah,148.17,197.84,7.63,20.22,974.66,0,33.98,44.58,5,
2/24/2023 21:42,Khulna,107.75,130.47,6.14,9.51,554.09,0,76.53,11.91,5,
2/24/2023 21:42,Kushtia,174.74,210.69,11.8,36.33,1108.17,0,68.67,31.41,5,
2/24/2023 21:42,Magura,173.77,229.01,5.66,39.41,1148.22,0.01,23.25,51.17,5,
2/24/2023 21:42,Meherpur,146.91,179.8,21.46,24.33,1188.28,0,66.52,39.52,5,
2/24/2023 21:42,Narail,159.13,189.78,7.21,21.59,921.25,0,73.67,28.88,5,
2/24/2023 21:42,Satkhira,71.3,94.16,1.39,2.08,397.21,0,66.52,2.53,4,
2/25/2023 7:22,Dhaka,98.2,119.42,1.06,15.42,814.44,0.18,12.16,7.35,5,
2/25/2023 7:22,Faridpur,199.67,240.12,1.06,19.88,1361.85,0.23,7.87,10.26,5,
2/25/2023 7:22,Gazipur,68.18,79.77,0.7,7.54,654.22,0.01,26.11,5.26,4,
2/25/2023 7:22,Gopalganj,161.9,200.16,3.7,26.05,1495.36,3.13,0.6,68.9,5,
2/25/2023 7:22,Jamalpur,233.09,278.36,6.56,28.79,1642.23,2.15,1.41,38.51,5,
2/25/2023 7:22,Kishoreganj,60.84,67.93,1,6.86,694.28,0.01,26.82,6.59,4,
2/25/2023 7:22,Madaripur,138.03,173.3,2.41,22.62,974.66,1.31,1.97,77.01,5,
2/25/2023 7:22,Manikganj,95.97,111.7,0.81,10.03,761.03,0.03,16.09,6.78,5,
2/25/2023 7:22,Munshiganj,215.48,280.21,10.73,28.45,1735.69,6.09,0.27,60.29,5,
2/25/2023 7:22,Mymensingh,61.54,71.38,0.79,9.6,627.52,0.02,27.18,7.6,4,
2/25/2023 7:22,Narayanganj,192.56,223.53,5.07,29.82,1842.5,12.63,0.36,12.41,5,
2/25/2023 7:22,Narsingdi,72.62,85.25,0.78,7.8,674.25,0.01,25.75,6.08,4,
2/25/2023 7:22,Netrokona,81.25,93.69,0.66,8.48,554.09,0.44,7.78,12.29,5,
2/25/2023 7:22,Rajbari,132.26,146.14,0.97,13.2,921.25,0.12,11.62,8.11,5,
2/25/2023 7:22,Shariatpur,113.47,134.8,1.83,8.48,720.98,0,47.21,15.96,5,
2/25/2023 7:22,Sherpur,86.05,97.46,0.66,7.37,574.11,0.11,11.18,9.63,5,
2/25/2023 7:22,Tangail,57.54,65.86,1.59,13.71,694.28,0.07,18.95,13.17,4,
2/25/2023 7:22,Bogra,119.42,128.97,1.19,12.68,934.6,0.08,12.7,7.73,5,
2/25/2023 7:22,Joypurhat,93.48,105.99,0.86,10.11,807.76,0.04,21.46,5.26,5,
2/25/2023 7:22,Naogaon,126.75,142.95,0.83,9.43,921.25,0.03,25.03,5.76,5,
2/25/2023 7:22,Natore,212.53,237.26,0.95,17.31,1361.85,0.19,9.48,10.26,5,
2/25/2023 7:22,Nawabganj,104.75,122.12,4.83,17.82,1001.36,0,37.55,36.48,5,
2/25/2023 7:22,Pabna,162.81,178.7,1,16.79,1134.87,0.47,5.14,8.04,5,
2/25/2023 7:22,Rajshahi,274.38,304.09,1.67,18.68,1228.33,0.16,16.45,24.07,5,
2/25/2023 7:22,Sirajgonj,84.42,91.81,0.97,13.71,841.14,0.08,12.34,6.33,5,
2/25/2023 7:22,Dinajpur,53.38,60.34,1.34,6.08,727.65,0,49.35,5,4,
2/25/2023 7:22,Gaibandha,66.27,74.48,1.43,7.45,734.33,0,33.26,6.14,4,
2/25/2023 7:22,Kurigram,37.5,43.72,2.27,6.68,687.6,0.03,42.56,4.69,3,
2/25/2023 7:22,Lalmonirhat,33.34,38.05,1.8,5.27,660.9,0,54.36,4.37,3,
2/25/2023 7:22,Nilphamari,41.97,47.25,1.61,5.06,674.25,0,55.08,4.81,3,
2/25/2023 7:22,Panchagarh,74.72,80.95,2.44,5.23,700.95,0,76.53,8.11,4,
2/25/2023 7:22,Rangpur,38.37,44.47,1.62,6.08,707.63,0.03,45.06,5.26,3,
2/25/2023 7:22,Thakurgaon,57.6,62.87,1.54,3.6,634.19,0,72.96,6.78,4,
2/25/2023 7:22,Barguna,69.17,82.29,0.65,2.91,333.79,0.01,26.82,7.98,4,
2/25/2023 7:22,Barisal,85.75,99.53,1.86,9.25,473.98,0.01,22.53,9.63,5,
2/25/2023 7:22,Bhola,77.36,86.69,1.31,3.94,423.91,0,70.81,8.49,5,
2/25/2023 7:22,Jhalokati,70.87,82.95,1.88,6.86,400.54,0,41.84,4.88,4,
2/25/2023 7:22,Patuakhali,80.61,91.98,1.94,9.08,467.3,0,27.54,13.68,5,
2/25/2023 7:22,Pirojpur,72.4,83.8,3.76,8.05,400.54,0,48.64,4.24,4,
2/25/2023 7:22,Bandarban,93.63,107.07,0.51,4.37,387.19,0.42,4.6,6.84,5,
2/25/2023 7:22,Brahmanbaria,88.02,103.1,1.3,13.02,714.3,0.09,16.81,11.53,5,
2/25/2023 7:22,Chandpur,154.42,194.41,1.12,15.08,1348.5,5.98,0.15,20.27,5,
2/25/2023 7:22,Chittagong,187.28,209.59,13.35,50.04,2429.96,62.59,0.02,135.78,5,
2/25/2023 7:22,Comilla,113.64,142.21,1.21,13.54,921.25,4.92,0.66,19.51,5,
2/25/2023 7:22,CoxBazar,92.67,104.04,0.66,6.86,460.63,0.03,24.32,8.23,5,
2/25/2023 7:22,Feni,121.5,151.15,1.79,21.25,1121.52,9.72,0.14,32.42,5,
2/25/2023 7:22,Khagrachari,65.07,73.19,0.24,2.25,283.72,0.21,2.84,3.58,4,
2/25/2023 7:22,Lakshmipur,124.58,149.64,1.36,13.54,881.2,0.37,5.36,23.81,5,
2/25/2023 7:22,Noakhali,151.62,168.67,3.19,17.99,1188.28,4.69,0.18,97.28,5,
2/25/2023 7:22,Rangamati,85.6,96.16,0.12,2.31,250.34,0.03,2.21,1.39,5,
2/25/2023 7:22,Habiganj,72.5,80.18,2.41,7.03,674.25,0.01,35.76,3.39,4,
2/25/2023 7:22,Maulvibazar,74.09,82.41,0.94,4.41,540.73,0.01,44.7,2.47,4,
2/25/2023 7:22,Sunamganj,82.18,92.61,0.59,4.54,397.21,0.01,36.12,11.02,5,
2/25/2023 7:22,Sylhet,70.32,79.91,1.03,9.94,640.87,0.27,10.55,13.17,4,
2/25/2023 7:22,Bagerhat,97.85,120.85,2.71,12.51,694.28,0.09,17.17,7.22,5,
2/25/2023 7:22,Chuadanga,242.98,272.95,2.18,22.28,1121.52,0.09,16.09,48.64,5,
2/25/2023 7:22,Jessore,166.09,195.59,1.16,20.05,1148.22,0.4,8.05,26.85,5,
2/25/2023 7:22,Jhenaidah,165.29,187.16,1.25,12,921.25,0.09,23.25,12.29,5,
2/25/2023 7:22,Khulna,212.75,247.81,1.94,17.31,1281.74,1.22,2.12,31.41,5,
2/25/2023 7:22,Kushtia,213.19,244.76,2.44,27.08,1241.68,1.17,3.84,22.8,5,
2/25/2023 7:22,Magura,151.9,174.83,1.46,13.2,934.6,0.07,17.35,8.74,5,
2/25/2023 7:22,Meherpur,253.99,279.67,3.34,19.19,1148.22,0.01,30.04,43.57,5,
2/25/2023 7:22,Narail,164.61,195.39,1.42,20.22,1094.82,0.36,8.85,23.05,5,
2/25/2023 7:22,Satkhira,93.02,110.23,12.16,19.19,694.28,0.01,23.96,9.63,5,
2/25/2023 14:38,Dhaka,115.36,130.53,12.52,3.04,480.65,0.2,220.3,1.05,5,
2/25/2023 14:38,Faridpur,89.27,103.91,5.66,1.89,453.95,0.05,164.51,5.07,5,
2/25/2023 14:38,Gazipur,116.11,129.83,14.07,2.49,453.95,0.09,200.27,0,5,
2/25/2023 14:38,Gopalganj,174.08,188.66,10.97,2.25,694.28,0.15,223.16,10.64,5,
2/25/2023 14:38,Jamalpur,116.94,129.37,12.16,2.53,527.38,0.19,217.44,7.09,5,
2/25/2023 14:38,Kishoreganj,97.35,111.45,3.64,2.04,534.06,0.01,151.63,4.81,5,
2/25/2023 14:38,Madaripur,97.08,112.53,7.75,1.61,514.03,0.05,170.23,3.77,5,
2/25/2023 14:38,Manikganj,90.55,102.99,8.94,1.39,400.54,0.1,180.24,1.92,5,
2/25/2023 14:38,Munshiganj,116.04,133.62,9.78,2.04,514.03,0.08,191.69,2.57,5,
2/25/2023 14:38,Mymensingh,109.25,124.25,3.64,1.44,507.36,0.1,177.38,4.5,5,
2/25/2023 14:38,Narayanganj,137.85,155.49,14.66,10.63,634.19,0.68,248.91,2.88,5,
2/25/2023 14:38,Narsingdi,113.63,127.8,16.69,3.38,494,0.02,191.69,0.9,5,
2/25/2023 14:38,Netrokona,87.04,100.18,2.65,1.59,460.63,0.12,164.51,5.57,5,
2/25/2023 14:38,Rajbari,80.23,93.13,3.82,1.41,403.88,0.12,173.09,4.88,5,
2/25/2023 14:38,Shariatpur,129.08,152.37,6.02,3.51,741.01,0.13,154.5,17.73,5,
2/25/2023 14:38,Sherpur,107.45,121.44,2.56,2.04,527.38,0.05,178.81,8.36,5,
2/25/2023 14:38,Tangail,67.55,79.12,4.71,1.39,367.17,0.12,161.65,2.12,4,
2/25/2023 14:38,Bogra,103.56,118.46,2.18,1.56,527.38,0.13,163.08,6.9,5,
2/25/2023 14:38,Joypurhat,90.83,104.09,2.33,2.12,527.38,0.19,161.65,7.03,5,
2/25/2023 14:38,Naogaon,92.99,106.3,3.07,1.32,534.06,0.1,155.93,7.47,5,
2/25/2023 14:38,Natore,71.33,83.1,2.09,1.04,433.92,0.11,147.34,5.83,4,
2/25/2023 14:38,Nawabganj,154.73,169.77,25.75,2.83,747.68,0.24,205.99,14.44,5,
2/25/2023 14:38,Pabna,48.83,60.12,1.76,1.06,343.8,0.11,147.34,4.37,4,
2/25/2023 14:38,Rajshahi,72.17,85.23,2.35,1.63,427.25,0.16,161.65,6.14,4,
2/25/2023 14:38,Sirajgonj,61.84,74.38,2.06,0.96,383.85,0.1,148.77,4.24,4,
2/25/2023 14:38,Dinajpur,66.03,74.91,3.01,1.08,507.36,0.08,137.33,7.09,4,
2/25/2023 14:38,Gaibandha,96.57,110.64,2,1.78,534.06,0.06,168.8,7.73,5,
2/25/2023 14:38,Kurigram,73.3,82.37,3.34,1.37,534.06,0.04,144.48,8.36,4,
